sequence_idx,frame_idx,true,predicted,dataset,source
30,5,Gmaj,Bmin,AAM,midi
30,6,Gmaj,Gmaj,AAM,midi
30,7,Gmaj,Gmaj,AAM,midi
30,8,Bmin,Bmin,AAM,midi
30,9,Bmin,Gmaj,AAM,midi
30,10,Bmin,Gmaj,AAM,midi
30,11,Bmin,Gmaj,AAM,midi
30,12,Bmin,Gmaj,AAM,midi
30,13,Bmin,Dmaj,AAM,midi
30,14,Bmin,Bmin,AAM,midi
30,15,Bmin,Bmin,AAM,midi
30,16,Bmin,Bmin,AAM,midi
30,17,Bmin,Bmin,AAM,midi
30,18,Bmin,Bmin,AAM,midi
30,19,Bmin,F#maj,AAM,midi
30,20,Bmin,Bmin,AAM,midi
30,21,Bmin,Bmin,AAM,midi
31,0,Gmaj,Gmaj,AAM,midi
31,1,Gmaj,Gmaj,AAM,midi
31,2,Gmaj,Gmaj,AAM,midi
31,3,Gmaj,Gmaj,AAM,midi
31,4,Gmaj,Gmaj,AAM,midi
31,5,Gmaj,Gmaj,AAM,midi
31,6,Gmaj,Gmaj,AAM,midi
31,7,Gmaj,Gmaj,AAM,midi
31,8,Gmaj,Gmaj,AAM,midi
31,9,Gmaj,Gmaj,AAM,midi
31,10,Gmaj,Gmaj,AAM,midi
31,11,Gmaj,Gmaj,AAM,midi
31,12,Gmaj,Gmaj,AAM,midi
31,13,Gmaj,Gmaj,AAM,midi
31,14,Gmaj,Gmaj,AAM,midi
31,15,Gmaj,Gmaj,AAM,midi
31,16,Gmaj,Gmaj,AAM,midi
31,17,Gmaj,Gmaj,AAM,midi
31,18,Gmaj,Gmaj,AAM,midi
31,19,Gmaj,Gmaj,AAM,midi
31,20,Dmin,Dmin,AAM,midi
31,21,Dmin,Dmin,AAM,midi
32,0,Emin,Emin,AAM,midi
32,1,Emin,Emin,AAM,midi
32,2,Emin,Emin,AAM,midi
32,3,Emin,Emin,AAM,midi
32,4,Emin,Emin,AAM,midi
32,5,Emin,Emin,AAM,midi
32,6,Emin,Emin,AAM,midi
32,7,Emin,Emin,AAM,midi
32,8,Emin,Emin,AAM,midi
32,9,Emin,Emin,AAM,midi
32,10,Emin,Emin,AAM,midi
32,11,Emin,Emin,AAM,midi
32,12,Emin,Emin,AAM,midi
32,13,Emin,Emin,AAM,midi
32,14,Emin,Emin,AAM,midi
32,15,Emin,Emin,AAM,midi
32,16,Emin,Emin,AAM,midi
32,17,Emin,Emin,AAM,midi
32,18,Emin,Emin,AAM,midi
32,19,Emin,Emin,AAM,midi
32,20,Emin,Emin,AAM,midi
32,21,Emin,Emin,AAM,midi
33,0,F#maj,F#maj,AAM,midi
33,1,F#maj,F#maj,AAM,midi
33,2,F#maj,F#maj,AAM,midi
33,3,F#maj,F#maj,AAM,midi
33,4,F#maj,F#maj,AAM,midi
33,5,F#maj,F#maj,AAM,midi
33,6,F#maj,F#maj,AAM,midi
33,7,F#maj,F#maj,AAM,midi
33,8,F#maj,F#maj,AAM,midi
33,9,F#maj,F#maj,AAM,midi
33,10,F#maj,F#maj,AAM,midi
33,11,F#maj,F#maj,AAM,midi
33,12,F#maj,F#maj,AAM,midi
33,13,F#maj,F#maj,AAM,midi
33,14,F#maj,F#maj,AAM,midi
33,15,F#maj,F#maj,AAM,midi
33,16,F#maj,F#maj,AAM,midi
33,17,F#maj,F#maj,AAM,midi
33,18,F#maj,F#maj,AAM,midi
33,19,F#maj,F#maj,AAM,midi
33,20,F#maj,F#maj,AAM,midi
33,21,F#maj,F#maj,AAM,midi
34,0,Fmin,Fmin,AAM,midi
34,1,Fmin,Fmin,AAM,midi
34,2,Fmin,Fmin,AAM,midi
34,3,Fmin,Fmin,AAM,midi
34,4,Fmin,Fmin,AAM,midi
34,5,Fmin,Fmin,AAM,midi
34,6,Fmin,Fmin,AAM,midi
34,7,Fmin,Fmin,AAM,midi
34,8,Fmin,Fmin,AAM,midi
34,9,Fmin,Fmin,AAM,midi
34,10,Cmin,Cmin,AAM,midi
34,11,Cmin,Cmin,AAM,midi
34,12,Cmin,Cmin,AAM,midi
34,13,Cmin,Cmin,AAM,midi
34,14,Cmin,Cmin,AAM,midi
34,15,Cmin,Cmin,AAM,midi
34,16,Cmin,Cmin,AAM,midi
34,17,Cmin,Cmin,AAM,midi
34,18,Cmin,Cmin,AAM,midi
34,19,Cmin,Cmin,AAM,midi
34,20,Cmin,Cmin,AAM,midi
34,21,Cmin,Cmin,AAM,midi
35,0,G#maj,G#maj,AAM,midi
35,1,G#maj,Cmin,AAM,midi
35,2,G#maj,Cmin,AAM,midi
35,3,G#maj,G#maj,AAM,midi
35,4,G#maj,G#maj,AAM,midi
35,5,G#maj,G#maj,AAM,midi
35,6,G#maj,G#maj,AAM,midi
35,7,G#maj,Cmin,AAM,midi
35,8,G#maj,Cmin,AAM,midi
35,9,G#maj,Cmin,AAM,midi
35,10,G#maj,G#maj,AAM,midi
35,11,G#maj,G#maj,AAM,midi
35,12,G#maj,G#maj,AAM,midi
35,13,G#maj,D#min,AAM,midi
35,14,G#maj,G#maj,AAM,midi
35,15,G#maj,G#maj,AAM,midi
35,16,G#maj,G#maj,AAM,midi
35,17,G#maj,G#maj,AAM,midi
35,18,G#maj,G#maj,AAM,midi
35,19,G#maj,G#maj,AAM,midi
35,20,G#maj,G#maj,AAM,midi
35,21,G#maj,G#maj,AAM,midi
36,0,Dmaj,F#min,AAM,midi
36,1,Dmaj,F#min,AAM,midi
36,2,Dmaj,F#min,AAM,midi
36,3,Dmaj,F#min,AAM,midi
36,4,Dmaj,Dmaj,AAM,midi
36,5,Dmaj,Dmaj,AAM,midi
36,6,Dmaj,Dmaj,AAM,midi
36,7,Dmaj,Dmaj,AAM,midi
36,8,Dmaj,Dmaj,AAM,midi
36,9,Dmaj,Dmaj,AAM,midi
36,10,Dmaj,Dmaj,AAM,midi
36,11,Dmaj,Dmaj,AAM,midi
36,12,Dmaj,Dmaj,AAM,midi
36,13,Dmaj,Dmaj,AAM,midi
36,14,Dmaj,Dmaj,AAM,midi
36,15,Dmaj,Dmaj,AAM,midi
36,16,Dmaj,Dmaj,AAM,midi
36,17,Dmaj,Dmaj,AAM,midi
36,18,Dmaj,Dmin,AAM,midi
36,19,Dmaj,Amaj,AAM,midi
36,20,Dmaj,Amaj,AAM,midi
36,21,Dmaj,Dmaj,AAM,midi
37,0,Bmin,Bmin,AAM,midi
37,1,Bmin,Bmin,AAM,midi
37,2,Bmin,Bmin,AAM,midi
37,3,Bmin,Bmin,AAM,midi
37,4,Bmin,Bmin,AAM,midi
37,5,Bmin,Bmin,AAM,midi
37,6,Amaj,Amaj,AAM,midi
37,7,Amaj,Amaj,AAM,midi
37,8,Amaj,Amaj,AAM,midi
37,9,Amaj,Amaj,AAM,midi
37,10,Amaj,Amaj,AAM,midi
37,11,Amaj,Amaj,AAM,midi
37,12,Amaj,Amaj,AAM,midi
37,13,Amaj,Amaj,AAM,midi
37,14,Amaj,Amaj,AAM,midi
37,15,Amaj,Amaj,AAM,midi
37,16,Amaj,Amaj,AAM,midi
37,17,Amaj,Amaj,AAM,midi
37,18,Amaj,Amaj,AAM,midi
37,19,Amaj,Amaj,AAM,midi
37,20,Amaj,Amaj,AAM,midi
37,21,Amaj,Amaj,AAM,midi
38,0,A#maj,A#maj,AAM,midi
38,1,A#maj,A#maj,AAM,midi
38,2,A#maj,A#maj,AAM,midi
38,3,A#maj,A#maj,AAM,midi
38,4,A#maj,A#maj,AAM,midi
38,5,A#maj,A#maj,AAM,midi
38,6,A#maj,A#maj,AAM,midi
38,7,A#maj,A#maj,AAM,midi
38,8,A#maj,A#maj,AAM,midi
38,9,A#maj,A#maj,AAM,midi
38,10,A#maj,A#maj,AAM,midi
38,11,G#maj,G#maj,AAM,midi
38,12,G#maj,G#maj,AAM,midi
38,13,G#maj,G#maj,AAM,midi
38,14,G#maj,G#maj,AAM,midi
38,15,G#maj,G#maj,AAM,midi
38,16,G#maj,G#maj,AAM,midi
38,17,G#maj,G#maj,AAM,midi
38,18,G#maj,G#maj,AAM,midi
38,19,G#maj,G#maj,AAM,midi
38,20,G#maj,G#maj,AAM,midi
38,21,G#maj,G#maj,AAM,midi
39,0,Emin,Gmaj,AAM,midi
39,1,Emin,Gmaj,AAM,midi
39,2,Emin,Gmaj,AAM,midi
39,3,Emin,Gmaj,AAM,midi
39,4,Emin,Bmin,AAM,midi
39,5,Emin,G#min,AAM,midi
39,6,Emin,G#min,AAM,midi
39,7,Emin,Emaj,AAM,midi
39,8,Emin,Emaj,AAM,midi
39,9,Emin,Emaj,AAM,midi
39,10,Emin,Emaj,AAM,midi
39,11,Emin,Emaj,AAM,midi
39,12,Emin,Emaj,AAM,midi
39,13,Emin,Amaj,AAM,midi
39,14,Emin,Amaj,AAM,midi
39,15,Emin,Emaj,AAM,midi
39,16,Emin,Emaj,AAM,midi
39,17,Emin,Emaj,AAM,midi
39,18,Emin,Emaj,AAM,midi
39,19,Emin,Emin,AAM,midi
39,20,Emin,Emaj,AAM,midi
39,21,Emin,Bmin,AAM,midi
40,0,F#maj,F#maj,AAM,midi
40,1,F#maj,F#maj,AAM,midi
40,2,F#maj,F#maj,AAM,midi
40,3,F#maj,F#maj,AAM,midi
40,4,F#maj,F#maj,AAM,midi
40,5,F#maj,F#maj,AAM,midi
40,6,F#maj,F#maj,AAM,midi
40,7,F#maj,F#maj,AAM,midi
40,8,F#maj,F#maj,AAM,midi
40,9,F#maj,F#maj,AAM,midi
40,10,F#maj,F#maj,AAM,midi
40,11,F#maj,F#maj,AAM,midi
40,12,F#maj,F#maj,AAM,midi
40,13,F#maj,F#maj,AAM,midi
40,14,F#maj,F#maj,AAM,midi
40,15,F#maj,F#maj,AAM,midi
40,16,F#maj,F#maj,AAM,midi
40,17,F#maj,F#maj,AAM,midi
40,18,F#maj,F#maj,AAM,midi
40,19,F#maj,F#maj,AAM,midi
40,20,F#maj,F#maj,AAM,midi
40,21,F#maj,F#maj,AAM,midi
41,0,G#min,G#min,AAM,midi
41,1,G#min,G#min,AAM,midi
41,2,G#min,G#min,AAM,midi
41,3,G#min,G#min,AAM,midi
41,4,G#min,G#min,AAM,midi
41,5,G#min,G#min,AAM,midi
41,6,G#min,G#min,AAM,midi
41,7,G#min,G#min,AAM,midi
41,8,G#min,G#min,AAM,midi
41,9,G#min,G#min,AAM,midi
41,10,G#min,G#min,AAM,midi
41,11,G#min,G#min,AAM,midi
41,12,A#min,A#min,AAM,midi
41,13,A#min,A#min,AAM,midi
41,14,A#min,A#min,AAM,midi
41,15,A#min,A#min,AAM,midi
41,16,A#min,A#min,AAM,midi
41,17,A#min,A#min,AAM,midi
41,18,A#min,A#min,AAM,midi
41,19,A#min,A#min,AAM,midi
41,20,A#min,A#min,AAM,midi
41,21,A#min,A#min,AAM,midi
42,0,Bmaj,Bmaj,AAM,midi
42,1,Bmaj,Bmaj,AAM,midi
42,2,Bmaj,Bmaj,AAM,midi
42,3,Bmaj,Bmaj,AAM,midi
42,4,Bmaj,Bmaj,AAM,midi
42,5,Bmaj,Bmaj,AAM,midi
42,6,Bmaj,Bmaj,AAM,midi
42,7,Bmaj,Bmaj,AAM,midi
42,8,Bmaj,Bmaj,AAM,midi
42,9,Bmaj,Bmaj,AAM,midi
42,10,Bmaj,Bmaj,AAM,midi
42,11,Bmaj,Bmaj,AAM,midi
42,12,Bmaj,Bmaj,AAM,midi
42,13,Bmaj,Bmaj,AAM,midi
42,14,Bmaj,Bmaj,AAM,midi
42,15,Bmaj,Bmaj,AAM,midi
42,16,Bmaj,Bmaj,AAM,midi
42,17,Bmaj,Bmaj,AAM,midi
42,18,Bmaj,Bmaj,AAM,midi
42,19,Bmaj,Bmaj,AAM,midi
42,20,Bmaj,Bmaj,AAM,midi
42,21,Bmaj,Bmaj,AAM,midi
43,0,D#maj,D#maj,AAM,midi
43,1,D#maj,D#maj,AAM,midi
43,2,D#maj,D#maj,AAM,midi
43,3,D#maj,D#maj,AAM,midi
43,4,D#maj,D#maj,AAM,midi
43,5,D#maj,D#maj,AAM,midi
43,6,D#maj,D#maj,AAM,midi
43,7,D#maj,D#maj,AAM,midi
43,8,D#maj,D#maj,AAM,midi
43,9,D#maj,D#maj,AAM,midi
43,10,D#maj,D#maj,AAM,midi
43,11,D#maj,D#maj,AAM,midi
43,12,D#maj,D#maj,AAM,midi
43,13,Cmin,Cmin,AAM,midi
43,14,Cmin,Cmin,AAM,midi
43,15,Cmin,Cmin,AAM,midi
43,16,Cmin,Cmin,AAM,midi
43,17,Cmin,Cmin,AAM,midi
43,18,Cmin,Cmin,AAM,midi
43,19,Cmin,Cmin,AAM,midi
43,20,Cmin,Cmin,AAM,midi
43,21,Cmin,Cmin,AAM,midi
44,0,Dmin,Dmin,AAM,midi
44,1,Dmin,Dmin,AAM,midi
44,2,Gmaj,Gmaj,AAM,midi
44,3,Gmaj,Gmaj,AAM,midi
44,4,Gmaj,Gmaj,AAM,midi
44,5,Gmaj,Gmaj,AAM,midi
44,6,Gmaj,Gmaj,AAM,midi
44,7,Gmaj,Gmaj,AAM,midi
44,8,Gmaj,Gmaj,AAM,midi
44,9,Gmaj,Gmaj,AAM,midi
44,10,Gmaj,Gmaj,AAM,midi
44,11,Gmaj,Gmaj,AAM,midi
44,12,Gmaj,Gmaj,AAM,midi
44,13,Gmaj,Gmaj,AAM,midi
44,14,Gmaj,Gmaj,AAM,midi
44,15,Gmaj,Gmaj,AAM,midi
44,16,Gmaj,Gmaj,AAM,midi
44,17,Gmaj,Gmaj,AAM,midi
44,18,Gmaj,Gmaj,AAM,midi
44,19,Gmaj,Gmaj,AAM,midi
44,20,Gmaj,Gmaj,AAM,midi
44,21,Gmaj,Gmaj,AAM,midi
45,0,F#min,F#maj,AAM,midi
45,1,F#min,F#maj,AAM,midi
45,2,F#min,F#maj,AAM,midi
45,3,F#min,F#min,AAM,midi
45,4,F#min,F#maj,AAM,midi
45,5,F#min,Amaj,AAM,midi
45,6,F#min,Amaj,AAM,midi
45,7,F#min,Amaj,AAM,midi
45,8,F#min,Amaj,AAM,midi
45,9,F#min,Amaj,AAM,midi
45,10,Amaj,Amaj,AAM,midi
45,11,Amaj,Amaj,AAM,midi
45,12,Amaj,Amaj,AAM,midi
45,13,Amaj,Amaj,AAM,midi
45,14,Amaj,Amaj,AAM,midi
45,15,Amaj,Amaj,AAM,midi
45,16,Amaj,Amaj,AAM,midi
45,17,Amaj,Amaj,AAM,midi
45,18,Amaj,Amaj,AAM,midi
45,19,Amaj,Amaj,AAM,midi
45,20,Amaj,Amaj,AAM,midi
45,21,Amaj,F#min,AAM,midi
46,0,Dmin,A#maj,AAM,midi
46,1,Dmin,Dmin,AAM,midi
46,2,Dmin,Dmin,AAM,midi
46,3,Dmin,Dmin,AAM,midi
46,4,Dmin,Dmin,AAM,midi
46,5,Dmin,Dmin,AAM,midi
46,6,Dmin,A#maj,AAM,midi
46,7,Dmin,A#maj,AAM,midi
46,8,Dmin,Dmin,AAM,midi
46,9,Dmin,Dmin,AAM,midi
46,10,Dmin,Dmaj,AAM,midi
46,11,Dmin,Dmin,AAM,midi
46,12,Dmin,Dmaj,AAM,midi
46,13,Dmin,Dmin,AAM,midi
46,14,Dmin,Dmaj,AAM,midi
46,15,Dmin,Dmaj,AAM,midi
46,16,Dmin,Amaj,AAM,midi
46,17,Dmin,Fmaj,AAM,midi
46,18,Dmin,Fmaj,AAM,midi
46,19,Dmin,Fmaj,AAM,midi
46,20,Dmin,Amaj,AAM,midi
46,21,Dmin,Dmaj,AAM,midi
47,0,G#maj,G#maj,AAM,midi
47,1,G#maj,G#maj,AAM,midi
47,2,D#maj,D#maj,AAM,midi
47,3,D#maj,D#maj,AAM,midi
47,4,D#maj,D#maj,AAM,midi
47,5,D#maj,D#maj,AAM,midi
47,6,D#maj,D#maj,AAM,midi
47,7,D#maj,D#maj,AAM,midi
47,8,D#maj,D#maj,AAM,midi
47,9,D#maj,D#maj,AAM,midi
47,10,D#maj,D#maj,AAM,midi
47,11,D#maj,D#maj,AAM,midi
47,12,D#maj,D#maj,AAM,midi
47,13,D#maj,D#maj,AAM,midi
47,14,D#maj,D#maj,AAM,midi
47,15,D#maj,D#maj,AAM,midi
47,16,D#maj,D#maj,AAM,midi
47,17,D#maj,D#maj,AAM,midi
47,18,D#maj,D#maj,AAM,midi
47,19,D#maj,D#maj,AAM,midi
47,20,D#maj,D#maj,AAM,midi
47,21,D#maj,D#maj,AAM,midi
48,0,Emin,Emin,AAM,midi
48,1,Emin,Emin,AAM,midi
48,2,Emin,Emin,AAM,midi
48,3,Emin,Emin,AAM,midi
48,4,Emin,Emin,AAM,midi
48,5,Emin,Emin,AAM,midi
48,6,Emin,Emin,AAM,midi
48,7,Emin,Emin,AAM,midi
48,8,Emin,Emin,AAM,midi
48,9,Emin,Emin,AAM,midi
48,10,Emin,Emin,AAM,midi
48,11,Emin,Emin,AAM,midi
48,12,Emin,Emin,AAM,midi
48,13,Emin,Emin,AAM,midi
48,14,Emin,Emin,AAM,midi
48,15,Emin,Emin,AAM,midi
48,16,Emin,Emin,AAM,midi
48,17,Emin,Emin,AAM,midi
48,18,Emin,Emin,AAM,midi
48,19,Emin,Emin,AAM,midi
48,20,Emin,Emin,AAM,midi
48,21,Emin,Emin,AAM,midi
49,0,Dmaj,Dmaj,AAM,midi
49,1,Dmaj,Dmaj,AAM,midi
49,2,Dmaj,Dmaj,AAM,midi
49,3,Dmaj,Dmaj,AAM,midi
49,4,Dmaj,Dmaj,AAM,midi
49,5,Dmaj,Dmaj,AAM,midi
49,6,Dmaj,Dmaj,AAM,midi
49,7,Dmaj,Dmaj,AAM,midi
49,8,Dmaj,Dmaj,AAM,midi
49,9,Dmaj,Dmaj,AAM,midi
49,10,Dmaj,Dmaj,AAM,midi
49,11,Dmaj,Dmaj,AAM,midi
49,12,Dmaj,Dmaj,AAM,midi
49,13,Dmaj,Dmaj,AAM,midi
49,14,Dmaj,Dmaj,AAM,midi
49,15,Dmaj,Dmaj,AAM,midi
49,16,Dmaj,Dmaj,AAM,midi
49,17,Dmaj,Dmaj,AAM,midi
49,18,Dmaj,Dmaj,AAM,midi
49,19,Dmaj,Dmaj,AAM,midi
49,20,Dmaj,Dmaj,AAM,midi
49,21,Dmaj,Dmaj,AAM,midi
50,0,A#min,A#min,AAM,midi
50,1,A#min,A#min,AAM,midi
50,2,A#min,A#min,AAM,midi
50,3,A#min,A#min,AAM,midi
50,4,A#min,A#min,AAM,midi
50,5,A#min,A#min,AAM,midi
50,6,A#min,A#min,AAM,midi
50,7,A#min,A#min,AAM,midi
50,8,A#min,A#min,AAM,midi
50,9,A#min,A#min,AAM,midi
50,10,A#min,A#min,AAM,midi
50,11,A#min,A#min,AAM,midi
50,12,A#min,A#min,AAM,midi
50,13,A#min,A#min,AAM,midi
50,14,A#min,A#min,AAM,midi
50,15,A#min,A#min,AAM,midi
50,16,A#min,A#min,AAM,midi
50,17,A#min,A#min,AAM,midi
50,18,A#min,A#min,AAM,midi
50,19,A#min,A#min,AAM,midi
50,20,A#min,A#min,AAM,midi
50,21,A#min,A#min,AAM,midi
51,0,Dmaj,Dmaj,AAM,midi
51,1,Dmaj,Dmaj,AAM,midi
51,2,Dmaj,Dmaj,AAM,midi
51,3,Dmaj,Dmaj,AAM,midi
51,4,Dmaj,Dmaj,AAM,midi
51,5,Dmaj,Dmaj,AAM,midi
51,6,Dmaj,Dmaj,AAM,midi
51,7,Dmaj,Dmaj,AAM,midi
51,8,Dmaj,Dmaj,AAM,midi
51,9,Dmaj,Dmaj,AAM,midi
51,10,Dmaj,Dmaj,AAM,midi
51,11,Dmaj,Dmaj,AAM,midi
51,12,Dmaj,Dmaj,AAM,midi
51,13,Dmaj,Dmaj,AAM,midi
51,14,Dmaj,Dmaj,AAM,midi
51,15,Dmaj,Dmaj,AAM,midi
51,16,Dmaj,Dmaj,AAM,midi
51,17,Dmaj,Dmaj,AAM,midi
51,18,Dmaj,Dmaj,AAM,midi
51,19,Dmaj,Dmaj,AAM,midi
51,20,Dmaj,Dmaj,AAM,midi
51,21,Dmaj,Dmaj,AAM,midi
52,0,C#min,C#min,AAM,midi
52,1,C#min,C#min,AAM,midi
52,2,C#min,C#min,AAM,midi
52,3,C#min,C#min,AAM,midi
52,4,C#min,C#min,AAM,midi
52,5,C#min,C#min,AAM,midi
52,6,C#min,C#min,AAM,midi
52,7,C#min,C#min,AAM,midi
52,8,C#min,C#min,AAM,midi
52,9,C#min,C#min,AAM,midi
52,10,C#min,C#min,AAM,midi
52,11,C#min,C#min,AAM,midi
52,12,C#min,C#min,AAM,midi
52,13,C#min,C#min,AAM,midi
52,14,C#min,C#min,AAM,midi
52,15,C#min,C#min,AAM,midi
52,16,C#min,C#min,AAM,midi
52,17,C#min,C#min,AAM,midi
52,18,F#min,F#min,AAM,midi
52,19,F#min,F#min,AAM,midi
52,20,F#min,F#min,AAM,midi
52,21,F#min,F#min,AAM,midi
53,0,F#maj,F#maj,AAM,midi
53,1,F#maj,F#maj,AAM,midi
53,2,F#maj,F#maj,AAM,midi
53,3,F#maj,F#maj,AAM,midi
53,4,F#maj,F#maj,AAM,midi
53,5,F#maj,F#maj,AAM,midi
53,6,F#maj,F#maj,AAM,midi
53,7,F#maj,F#maj,AAM,midi
53,8,F#maj,F#maj,AAM,midi
53,9,F#maj,F#maj,AAM,midi
53,10,F#maj,F#maj,AAM,midi
53,11,F#maj,F#maj,AAM,midi
53,12,F#maj,F#maj,AAM,midi
53,13,F#maj,F#maj,AAM,midi
53,14,F#maj,F#maj,AAM,midi
53,15,F#maj,F#maj,AAM,midi
53,16,F#maj,F#maj,AAM,midi
53,17,F#maj,F#maj,AAM,midi
53,18,F#maj,F#maj,AAM,midi
53,19,F#maj,F#maj,AAM,midi
53,20,F#maj,F#maj,AAM,midi
53,21,F#maj,F#maj,AAM,midi
54,0,Gmaj,Gmaj,AAM,midi
54,1,Gmaj,Gmaj,AAM,midi
54,2,Emin,Emin,AAM,midi
54,3,Emin,Emin,AAM,midi
54,4,Emin,Emin,AAM,midi
54,5,Emin,Emin,AAM,midi
54,6,Emin,Emin,AAM,midi
54,7,Emin,Emin,AAM,midi
54,8,Emin,Emin,AAM,midi
54,9,Emin,Emin,AAM,midi
54,10,Emin,Emin,AAM,midi
54,11,Emin,Emin,AAM,midi
54,12,Emin,Emin,AAM,midi
54,13,Emin,Emin,AAM,midi
54,14,Emin,Emin,AAM,midi
54,15,Emin,Emin,AAM,midi
54,16,Emin,Emin,AAM,midi
54,17,Emin,Emin,AAM,midi
54,18,Emin,Emin,AAM,midi
54,19,Amin,Amin,AAM,midi
54,20,Amin,Amin,AAM,midi
54,21,Amin,Amin,AAM,midi
55,0,Cmin,Cmin,AAM,midi
55,1,Cmin,Cmin,AAM,midi
55,2,Cmin,Cmin,AAM,midi
55,3,Cmin,Cmin,AAM,midi
55,4,Cmin,Cmin,AAM,midi
55,5,Cmin,Cmin,AAM,midi
55,6,Cmin,Cmin,AAM,midi
55,7,Cmin,Cmin,AAM,midi
55,8,Cmin,Cmin,AAM,midi
55,9,Cmin,Cmin,AAM,midi
55,10,Cmin,Cmin,AAM,midi
55,11,Cmin,Cmin,AAM,midi
55,12,Cmin,Cmin,AAM,midi
55,13,Cmin,Cmin,AAM,midi
55,14,Cmin,Cmin,AAM,midi
55,15,Cmin,Cmin,AAM,midi
55,16,Cmin,Cmin,AAM,midi
55,17,Cmin,Cmin,AAM,midi
55,18,Cmin,Cmin,AAM,midi
55,19,Cmin,Cmin,AAM,midi
55,20,Cmin,Cmin,AAM,midi
55,21,Cmin,Cmin,AAM,midi
56,0,C#maj,C#maj,AAM,midi
56,1,C#maj,C#maj,AAM,midi
56,2,A#min,A#min,AAM,midi
56,3,A#min,A#min,AAM,midi
56,4,A#min,A#min,AAM,midi
56,5,A#min,A#min,AAM,midi
56,6,A#min,A#min,AAM,midi
56,7,A#min,A#min,AAM,midi
56,8,A#min,A#min,AAM,midi
56,9,A#min,A#min,AAM,midi
56,10,A#min,A#min,AAM,midi
56,11,A#min,A#min,AAM,midi
56,12,A#min,A#min,AAM,midi
56,13,A#min,A#min,AAM,midi
56,14,A#min,A#min,AAM,midi
56,15,A#min,A#min,AAM,midi
56,16,A#min,A#min,AAM,midi
56,17,A#min,A#min,AAM,midi
56,18,A#min,A#min,AAM,midi
56,19,A#min,A#min,AAM,midi
56,20,A#min,A#min,AAM,midi
56,21,A#min,A#min,AAM,midi
57,0,Bmaj,Bmaj,AAM,midi
57,1,Bmaj,Bmaj,AAM,midi
57,2,Bmaj,Bmaj,AAM,midi
57,3,Bmaj,Bmaj,AAM,midi
57,4,D#min,D#min,AAM,midi
57,5,D#min,D#min,AAM,midi
57,6,D#min,D#min,AAM,midi
57,7,D#min,D#min,AAM,midi
57,8,D#min,D#min,AAM,midi
57,9,D#min,D#min,AAM,midi
57,10,D#min,D#min,AAM,midi
57,11,D#min,D#min,AAM,midi
57,12,D#min,D#min,AAM,midi
57,13,D#min,D#min,AAM,midi
57,14,D#min,D#min,AAM,midi
57,15,D#min,D#min,AAM,midi
57,16,D#min,D#min,AAM,midi
57,17,D#min,D#min,AAM,midi
57,18,D#min,D#min,AAM,midi
57,19,D#min,D#min,AAM,midi
57,20,D#min,D#min,AAM,midi
57,21,D#min,D#min,AAM,midi
58,0,Amin,Amin,AAM,midi
58,1,Amin,Amin,AAM,midi
58,2,Amin,Amin,AAM,midi
58,3,Amin,Amin,AAM,midi
58,4,Amin,Amin,AAM,midi
58,5,Amin,Amin,AAM,midi
58,6,Amin,Amin,AAM,midi
58,7,Amin,Amin,AAM,midi
58,8,Amin,Amin,AAM,midi
58,9,Amin,Amin,AAM,midi
58,10,Amin,Amin,AAM,midi
58,11,Amin,Amin,AAM,midi
58,12,Amin,Amin,AAM,midi
58,13,Amin,Amin,AAM,midi
58,14,Amin,Amin,AAM,midi
58,15,Amin,Amin,AAM,midi
58,16,Amin,Amin,AAM,midi
58,17,Amin,Amin,AAM,midi
58,18,Amin,Amin,AAM,midi
58,19,Amin,Amin,AAM,midi
58,20,Amin,Amin,AAM,midi
58,21,Amin,Amin,AAM,midi
59,0,Emin,Emin,AAM,midi
59,1,Emin,Emin,AAM,midi
59,2,Emin,Emin,AAM,midi
59,3,Emin,Emin,AAM,midi
59,4,Emin,Emin,AAM,midi
59,5,Emin,Emin,AAM,midi
59,6,Emin,Emin,AAM,midi
59,7,Emin,Emin,AAM,midi
59,8,Emin,Emin,AAM,midi
59,9,Emin,Emin,AAM,midi
59,10,Emin,Emin,AAM,midi
59,11,Emin,Emin,AAM,midi
59,12,Emin,Emin,AAM,midi
59,13,Emin,Emin,AAM,midi
59,14,Emin,Emin,AAM,midi
59,15,Emin,Emin,AAM,midi
59,16,Emin,Emin,AAM,midi
59,17,Gmaj,Gmaj,AAM,midi
59,18,Gmaj,Gmaj,AAM,midi
59,19,Gmaj,Gmaj,AAM,midi
59,20,Gmaj,Gmaj,AAM,midi
59,21,Gmaj,Gmaj,AAM,midi
60,0,Emin,Emin,AAM,midi
60,1,Emin,Emin,AAM,midi
60,2,Emin,Emin,AAM,midi
60,3,Emin,Emin,AAM,midi
60,4,Emin,Emin,AAM,midi
60,5,Emin,Emin,AAM,midi
60,6,Emin,Emin,AAM,midi
60,7,Emin,Emin,AAM,midi
60,8,Emin,Emin,AAM,midi
60,9,Emin,Emin,AAM,midi
60,10,Emin,Emin,AAM,midi
60,11,Emin,Emin,AAM,midi
60,12,Emin,Emin,AAM,midi
60,13,Emin,Emin,AAM,midi
60,14,Emin,Emin,AAM,midi
60,15,Emin,Emin,AAM,midi
60,16,Emin,Emin,AAM,midi
60,17,Emin,Emin,AAM,midi
60,18,Emin,Emin,AAM,midi
60,19,Emin,Emin,AAM,midi
